,Unnamed: 0,time,open,high,low,close,tick_volume,spread,real_volume,EMA_200,EMA_50,EMA50,EMA200,RSI,CCI,MACD,Signal,DIplus,DIminus,ADX,MFI,BBr,cumdelta_rsi,ROC,stoch_rsi_k,stoch_rsi_d,ParabolicSAR_Signal,cross,result
84988,84988,1696831200,1.05608,1.05608,1.05588,1.05593,1632,13,229950000,1.05616,1.05629,1.05629,1.05616,42.25529,-75.33875,-6.16e-05,-5.02e-05,15.85649,19.56126,13.53948,43.62392,0.35758,54.04818,-0.00095,29.17579,43.10972,1,2,win
85010,85010,1696837800,1.05494,1.05498,1.05484,1.05484,1296,13,193300000,1.05597,1.05564,1.05564,1.05597,28.46193,-165.33622,-0.000241,-0.000237,6.59667,27.39635,50.94181,28.06951,0.32074,35.7914,-0.0398,15.46313,26.0584,1,2,loss
85029,85029,1696843500,1.05517,1.05518,1.05433,1.05439,2618,13,392100000,1.05585,1.05543,1.05543,1.05585,30.99846,-270.38184,-7.33e-05,-2.76e-05,11.10648,23.90061,20.83906,35.18206,-0.25782,33.86561,-0.08339,6.85714,29.18217,1,2,win
85069,85069,1696855500,1.05327,1.05346,1.05314,1.05314,2276,13,342825000,1.05503,1.05383,1.05383,1.05503,41.60652,-34.74109,5.21e-05,8.54e-05,14.40358,34.80886,39.94526,57.39273,0.37929,44.51898,-0.05694,0.0,23.88241,1,2,loss
85095,85095,1696863300,1.05282,1.05297,1.05262,1.05276,2301,13,346875000,1.05455,1.05328,1.05328,1.05455,43.76123,-34.22896,-3.01e-05,-2.58e-05,18.66105,30.02469,32.36172,50.59814,0.41908,45.21624,0.00095,26.50288,41.9175,1,2,loss
85125,85125,1696872300,1.05506,1.05522,1.0547,1.05474,2805,13,420550000,1.05442,1.05398,1.05398,1.05442,56.67228,43.42989,0.0004463,0.0004745,19.49358,14.34907,41.28721,71.09083,0.53589,48.2106,0.01517,31.379,34.98626,1,2,win
85177,85177,1696887900,1.05646,1.05647,1.056,1.05601,2247,13,339250000,1.0546,1.05505,1.05505,1.0546,59.06359,33.92099,0.0005654,0.0005863,18.81143,20.03589,45.75485,64.45552,0.554,53.37902,-0.00758,12.79754,37.93987,1,2,loss
85228,85228,1696903200,1.05679,1.05679,1.0567,1.05675,652,19,525250000,1.05544,1.05651,1.05651,1.05544,50.80381,1.4673,8.86e-05,9.84e-05,18.30269,40.87811,38.79944,72.11829,0.50813,54.93325,0.00946,21.00193,41.69173,1,2,loss
85243,85243,1696907700,1.05752,1.05774,1.05702,1.05747,2238,13,321525000,1.05573,1.05698,1.05698,1.05573,56.13902,10.43585,0.0002444,0.0002525,28.84467,23.16755,42.02914,70.00853,0.56562,51.35916,0.02459,33.69531,61.87831,1,2,loss
85260,85260,1696912800,1.05764,1.05778,1.05727,1.05728,2159,13,306725000,1.05599,1.05721,1.05721,1.05599,46.96202,-4.55878,7.72e-05,8.63e-05,12.97761,18.62424,18.86025,36.39461,0.34068,50.20797,0.01514,44.79236,60.17763,0,2,win
85289,85289,1696921500,1.05653,1.05665,1.05648,1.05663,1695,13,253875000,1.05624,1.057,1.057,1.05624,41.30416,-95.42625,-0.0001375,-0.0001362,14.18827,22.86172,17.36805,50.23207,0.3454,51.94924,-0.00379,51.26403,66.77799,1,2,loss
85315,85315,1696929300,1.0559,1.0561,1.05558,1.0558,2767,13,404800000,1.05623,1.05649,1.05649,1.05623,38.97686,-137.77516,-0.0001191,-0.0001112,15.03766,25.58867,22.28466,45.764,0.22103,32.21859,-0.02462,45.82986,60.24316,1,2,loss
85356,85356,1696941600,1.06048,1.06049,1.05999,1.06028,2538,13,383525000,1.05686,1.05829,1.05829,1.05686,64.11308,45.92672,0.0009287,0.0009758,22.2975,13.82785,55.84209,56.72592,0.57488,56.14308,0.04812,8.85077,24.73152,1,2,loss
85387,85387,1696950900,1.05822,1.05829,1.05735,1.05758,2642,13,397700000,1.05737,1.05847,1.05847,1.05737,38.54175,-62.52908,-0.0004069,-0.0004028,18.5204,26.28574,33.1411,43.54726,0.33533,45.19218,-0.08692,85.60043,81.59213,0,2,loss
85416,85416,1696959600,1.05989,1.05994,1.05929,1.05934,2797,13,413625000,1.05784,1.0591,1.0591,1.05784,49.29703,5.14479,0.0003287,0.0003381,18.81563,25.62166,20.08142,42.82749,0.45041,49.90903,0.04628,38.88364,55.7171,0,2,loss
85439,85439,1696966500,1.06176,1.06176,1.06117,1.06139,2516,13,378600000,1.05845,1.06019,1.06019,1.05845,59.35348,62.95645,0.0004814,0.0004909,22.78838,19.4926,24.72339,58.10696,0.63279,59.32945,0.06411,37.53982,40.07141,1,2,win
85492,85492,1696982400,1.06044,1.06044,1.05924,1.05959,34,19,38700000,1.05913,1.06013,1.06013,1.05913,36.64532,-207.40149,5.43e-05,0.0001035,21.61526,23.96677,32.70135,36.25183,0.08908,60.46856,-0.06885,33.97788,40.91161,1,2,loss
85501,85501,1696985100,1.06047,1.0605,1.06045,1.06045,309,19,31300000,1.05924,1.06023,1.06023,1.05924,53.61459,52.78726,8.95e-05,9.26e-05,17.19999,18.10294,15.40006,53.36674,0.54904,57.31829,0.00377,83.05075,80.57883,0,2,loss
85523,85523,1696991700,1.06048,1.06054,1.06048,1.06049,597,19,496450000,1.05949,1.0604,1.0604,1.05949,49.54736,-5.13899,6.95e-05,7.3e-05,23.83298,19.80778,32.33384,71.76593,0.45969,64.51503,0.0,15.55138,48.39137,1,2,loss
85541,85541,1696997100,1.0609,1.06096,1.0605,1.0606,1824,13,284250000,1.0597,1.06061,1.06061,1.0597,45.76405,-16.61402,0.0001074,0.0001242,20.93742,29.69877,16.90836,56.62845,0.3704,48.02968,-0.01131,31.12398,43.57968,1,2,loss
85569,85569,1697005500,1.06052,1.06052,1.06032,1.0604,1630,13,237550000,1.0599,1.06055,1.06055,1.0599,44.16717,-59.36989,6.1e-06,1.86e-05,9.24115,25.54369,22.17847,29.78222,0.33558,44.87578,0.02075,31.27034,44.61651,1,2,loss
85581,85581,1697009100,1.06066,1.06066,1.06038,1.06039,1500,13,223125000,1.05997,1.06053,1.06053,1.05997,44.58664,-54.05721,-1.63e-05,-1.54e-05,21.47897,21.12573,15.83564,40.51364,0.25129,54.22374,-0.00094,67.89745,69.00742,1,2,loss
85598,85598,1697014200,1.06031,1.06035,1.06015,1.06033,1911,13,290050000,1.06004,1.06048,1.06048,1.06004,45.67439,-102.38095,-1.86e-05,-1.27e-05,19.81411,23.53011,18.99258,40.13409,0.31807,54.40745,-0.01037,22.8159,38.78576,1,2,loss
85623,85623,1697021700,1.06066,1.06066,1.05946,1.05991,2861,13,434550000,1.06019,1.06068,1.06068,1.06019,41.30469,-152.69483,0.0001073,0.0001525,18.90977,33.49541,16.33108,43.32316,0.09078,41.04136,-0.09897,39.27868,63.63656,1,2,loss
85647,85647,1697028900,1.06103,1.06118,1.06035,1.06037,2491,13,376175000,1.06028,1.06067,1.06067,1.06028,45.33286,-22.79012,5.45e-05,7.16e-05,18.04209,21.15773,12.40579,41.94304,0.27425,41.5869,-0.03865,26.02243,39.48324,0,2,loss
85664,85664,1697034000,1.06002,1.0602,1.05983,1.05988,2287,13,344650000,1.06026,1.06042,1.06042,1.06026,42.43331,-82.61494,-0.0001256,-0.0001133,14.72417,18.19563,15.4524,50.45824,0.29209,44.62947,-0.0217,31.14962,53.07977,1,2,loss
85678,85678,1697038200,1.06023,1.06025,1.05802,1.05968,2928,13,837843000,1.06025,1.06031,1.06031,1.06025,38.77365,-350.82141,-7.27e-05,-5.3e-05,8.57853,21.05127,13.58642,48.38937,-0.04309,45.41295,-0.05659,35.46451,49.47249,1,2,loss
85702,85702,1697045400,1.06237,1.06257,1.06208,1.06225,2837,13,421050000,1.06057,1.06129,1.06129,1.06057,57.62016,41.1224,0.0004851,0.0005042,16.23753,14.72752,25.00695,42.8461,0.56916,59.06738,0.10366,25.72074,30.48156,1,2,loss
85736,85736,1697055600,1.06018,1.06027,1.06004,1.06013,2427,13,364450000,1.06073,1.06102,1.06102,1.06073,37.76258,-103.19105,-0.0003187,-0.0003161,14.02993,21.28273,21.57834,48.6235,0.32795,42.69495,-0.00377,64.79678,75.72578,0,2,win
85777,85777,1697067900,1.06176,1.06176,1.06162,1.06169,958,19,3367836000,1.06072,1.06101,1.06101,1.06072,64.5761,62.7763,0.0003396,0.0003533,22.80623,16.72227,51.63249,50.90546,0.57449,65.77107,0.04523,51.21424,66.51701,0,2,loss
85814,85814,1697079000,1.0623,1.06232,1.06222,1.06224,559,19,412900000,1.06111,1.06181,1.06181,1.06111,57.22203,54.87179,0.0001505,0.0001573,21.89429,17.26492,23.51827,56.12852,0.62267,56.17942,0.0339,40.5539,48.34771,1,2,loss
85818,85818,1697080200,1.06273,1.06273,1.0622,1.06222,1152,13,168500000,1.06116,1.06191,1.06191,1.06116,51.74091,66.68521,0.0001565,0.0001588,24.66047,15.52648,25.44248,56.92835,0.50686,60.95813,-0.00282,60.75311,61.13152,0,2,loss
85841,85841,1697087100,1.06237,1.06238,1.0622,1.06227,1520,13,289175000,1.06139,1.06214,1.06214,1.06139,49.52155,5.04787,6.24e-05,6.27e-05,15.0526,24.29783,16.05089,56.72114,0.48801,46.36269,0.00094,38.16388,59.3203,0,2,loss
85853,85853,1697090700,1.06243,1.06246,1.06228,1.06231,1617,13,242550000,1.06149,1.06219,1.06219,1.06149,50.90401,20.46006,1.72e-05,1.76e-05,18.13397,12.14799,14.49194,50.01596,0.46456,54.81378,0.00377,64.96002,53.17662,0,2,loss
85881,85881,1697099100,1.06306,1.06307,1.06293,1.06306,1697,13,251700000,1.0618,1.06263,1.06263,1.0618,59.92586,53.12486,0.0001702,0.0001718,22.34695,21.25968,18.36721,44.08915,0.57871,55.17232,0.02258,23.39216,49.58023,1,2,loss
85892,85892,1697102400,1.06336,1.06341,1.06277,1.06277,2168,13,320525000,1.06195,1.06283,1.06283,1.06195,41.34148,-85.60017,0.0001186,0.0001508,15.00459,21.84734,15.34605,46.11991,0.15849,52.89147,-0.02728,45.58501,64.54395,1,2,loss
85901,85901,1697105100,1.06335,1.06338,1.06296,1.06296,2677,13,391000000,1.06207,1.06298,1.06298,1.06207,45.60565,-48.54257,0.0001026,0.0001332,13.41607,21.56973,16.27586,36.23735,0.2498,44.90399,-0.04138,40.47158,50.84628,0,2,win
85931,85931,1697114100,1.06212,1.06228,1.06202,1.06212,2077,13,323025000,1.06214,1.06253,1.06253,1.06214,41.70231,-62.00412,-0.0001108,-0.0001095,15.72654,18.96458,17.48195,54.0496,0.36717,53.67264,0.00094,9.55791,25.75572,1,2,loss
85946,85946,1697118600,1.06187,1.06191,1.06162,1.06172,2113,13,316775000,1.06211,1.06226,1.06226,1.06211,40.05717,-90.0,-0.0001181,-0.0001156,17.03615,27.81382,16.798,37.63448,0.25299,45.98659,0.00754,40.55132,48.39384,1,2,loss
85955,85955,1697121300,1.06163,1.06171,1.06132,1.06153,2246,13,337625000,1.06208,1.06209,1.06209,1.06208,39.67915,-119.99522,-0.0001442,-0.0001395,10.27255,23.75517,22.71243,33.87057,0.15496,48.45091,-0.04237,50.14666,53.6361,1,2,loss
85966,85966,1697124600,1.06232,1.06265,1.05835,1.05894,2939,13,1137599000,1.06203,1.06191,1.06191,1.06203,24.36078,-530.35411,-0.0002151,-9.01e-05,20.57177,18.37785,20.1088,48.70526,-0.52924,52.05715,-0.25338,56.68907,77.89398,1,2,win
86020,86020,1697140800,1.05478,1.05484,1.0543,1.05452,2812,13,423900000,1.05939,1.05618,1.05618,1.05939,37.20059,-131.35173,-0.0002751,-0.0002511,9.08508,32.78218,30.91811,43.09155,0.0698,36.49619,-0.10704,9.43672,24.12111,1,2,win
86112,86112,1697168400,1.05368,1.05369,1.05339,1.0534,1561,13,208875000,1.05566,1.05337,1.05337,1.05566,48.77227,0.06201,0.0001443,0.0001599,23.64237,21.50424,38.17916,58.33967,0.41686,50.31609,0.00285,9.34896,15.63216,1,2,loss
86128,86128,1697173200,1.05415,1.05425,1.05393,1.05399,1930,13,286250000,1.05541,1.05366,1.05366,1.05541,56.28406,68.6828,0.0001639,0.0001732,17.61214,15.08699,25.6539,56.23175,0.59366,63.41256,0.02183,42.02266,56.71381,0,2,loss
86145,86145,1697178300,1.05443,1.05446,1.0543,1.05434,1563,13,233875000,1.05523,1.05399,1.05399,1.05523,55.63339,32.07038,0.0001651,0.0001758,19.68232,21.00078,31.8173,55.87469,0.57137,53.23012,0.03321,23.30383,36.90576,1,2,loss
86169,86169,1697185500,1.05479,1.05484,1.05472,1.0548,1656,13,250150000,1.0551,1.0544,1.0544,1.0551,58.83575,52.30167,0.0001438,0.0001508,21.78047,12.70007,44.0589,74.46236,0.63933,72.36566,0.01896,12.7555,39.60073,1,2,win
86209,86209,1697197500,1.05526,1.05541,1.0551,1.05523,2644,13,401700000,1.05494,1.05471,1.05471,1.05494,56.32319,33.26444,0.000278,0.0002874,16.04835,16.02241,27.00229,50.00035,0.55629,46.46316,0.00853,0.0,10.80089,1,2,win
86263,86263,1697213700,1.05271,1.05285,1.0523,1.05233,2822,13,422600000,1.05411,1.05312,1.05312,1.05411,41.75848,-60.12294,0.0001165,0.0001894,13.89654,33.4989,31.7222,43.41035,0.29048,40.59759,-0.00095,7.59113,25.77691,1,2,loss
86310,86310,1697227800,1.05047,1.05055,1.05002,1.05016,2612,13,390525000,1.05288,1.05109,1.05109,1.05288,38.71829,-63.5532,-5.96e-05,-3.99e-05,10.66143,31.92637,27.94396,42.99451,0.286,41.53326,-0.08183,15.50261,34.4692,1,2,loss
86345,86345,1697238300,1.05112,1.05114,1.05095,1.05099,1413,13,205025000,1.0523,1.05102,1.05102,1.0523,48.7777,-15.12797,0.0001109,0.0001225,15.86592,22.58074,27.85486,45.02169,0.42092,51.07458,-0.01427,18.65328,51.98661,1,2,loss
86360,86360,1697415600,1.05139,1.05151,1.05039,1.05048,223,31,444794000,1.05209,1.05092,1.05092,1.05209,42.0085,-37.7785,-3.39e-05,-3.32e-05,25.56534,21.63942,28.13043,30.35336,0.14761,46.19024,-0.03331,70.29506,77.54814,1,2,loss
86377,86377,1697420700,1.05197,1.05197,1.05171,1.05177,969,19,748950000,1.05205,1.05138,1.05138,1.05205,52.82502,21.50538,0.0002892,0.0002961,16.1772,34.73124,33.1538,51.70057,0.53894,44.63906,0.01331,23.31889,43.86161,0,2,loss
86394,86394,1697425800,1.05215,1.05217,1.05201,1.05203,1594,13,215125000,1.05203,1.05167,1.05167,1.05203,54.55996,74.52007,0.0001356,0.0001422,19.57277,12.79925,20.13261,46.69493,0.63167,49.88157,0.02092,76.58924,84.17756,1,2,loss
86416,86416,1697432400,1.05214,1.05222,1.05194,1.05194,1884,13,280325000,1.05203,1.0519,1.0519,1.05203,46.2928,-4.60299,8.67e-05,0.0001079,13.9789,21.67097,17.6633,56.62473,0.3838,40.17928,-0.00475,28.68507,51.24754,1,2,loss
86421,86421,1697433900,1.0524,1.05252,1.05231,1.05231,1493,13,230275000,1.05205,1.05198,1.05198,1.05205,54.82834,83.56566,0.0001028,0.0001029,20.82669,10.59592,19.38588,62.99908,0.6103,46.81164,-0.00855,57.40566,61.36922,0,2,loss
86460,86460,1697445600,1.05269,1.05272,1.05248,1.0525,1767,13,261850000,1.05215,1.05233,1.05233,1.05215,51.82408,37.14064,9.29e-05,9.63e-05,18.57991,20.70839,20.08843,49.35618,0.46797,50.65302,0.00665,52.14623,58.8101,0,2,loss
86477,86477,1697450700,1.05345,1.05345,1.05238,1.05246,2796,13,418975000,1.05228,1.05268,1.05268,1.05228,41.69061,-49.14046,0.0001563,0.0001852,17.15068,16.95851,21.63112,56.57654,0.1827,55.13757,-0.06267,50.294,64.89832,1,2,loss
86490,86490,1697454600,1.05296,1.05299,1.05262,1.05262,2595,13,390775000,1.05236,1.05279,1.05279,1.05236,44.72891,-77.19682,5.33e-05,7.34e-05,21.08424,26.52373,17.70346,49.66795,0.22098,52.5312,-0.03988,44.79587,60.09618,0,2,loss
86508,86508,1697460000,1.05408,1.05408,1.05369,1.05371,2294,13,345850000,1.05258,1.05325,1.05325,1.05258,53.55088,46.56567,0.0002278,0.0002359,22.42155,16.58341,17.88752,51.15134,0.57516,46.36426,0.01329,37.03463,45.03033,0,2,loss
86542,86542,1697470200,1.05316,1.05349,1.05296,1.0532,2608,13,3453672000,1.05276,1.05325,1.05325,1.05276,48.352,-8.89196,3.34e-05,4.14e-05,18.16339,15.14413,21.66599,43.48715,0.45927,51.71147,0.01614,27.26504,34.67292,1,2,loss
86554,86554,1697473800,1.05372,1.05381,1.05344,1.05352,2913,13,439250000,1.05288,1.05348,1.05348,1.05288,48.50141,-26.89646,0.0001351,0.0001507,17.90142,25.76151,19.53937,56.36652,0.39724,43.43703,0.03038,32.49208,48.66446,0,2,loss
86577,86577,1697480700,1.05451,1.05462,1.05442,1.05451,2613,13,393200000,1.05312,1.05389,1.05389,1.05312,55.05308,38.13931,0.0002913,0.0002951,22.98942,20.1378,26.31853,71.51198,0.62087,58.71052,0.06073,28.12404,40.84827,1,2,loss
86581,86581,1697481900,1.05483,1.05484,1.05386,1.05432,2645,13,399125000,1.05318,1.054,1.054,1.05318,50.50636,-9.99206,0.0002501,0.0002843,21.00986,22.78967,23.40539,63.60935,0.46401,55.85341,-0.08908,28.53975,31.50004,1,2,loss
86600,86600,1697487600,1.05473,1.05478,1.05446,1.05451,2566,13,792225000,1.05342,1.05431,1.05431,1.05342,49.53256,18.34577,0.0001289,0.0001327,23.19869,22.94783,28.00352,56.30348,0.47318,48.64337,0.03036,41.13008,67.66085,0,2,loss
86616,86616,1697492400,1.05532,1.05544,1.05524,1.05539,2055,13,308300000,1.05368,1.05475,1.05475,1.05368,58.89502,59.52452,0.0002214,0.0002229,21.79232,17.16822,27.75205,64.10545,0.66382,56.7419,0.03792,61.36641,68.25699,0,2,loss
86633,86633,1697497500,1.05589,1.05589,1.05576,1.05579,1491,13,223050000,1.05401,1.05526,1.05526,1.05401,54.99686,34.46771,0.0002292,0.0002425,29.52905,26.55055,32.10311,57.76102,0.57186,57.01647,0.02558,41.17538,59.30188,0,2,win
86692,86692,1697515200,1.0555,1.05552,1.05534,1.05541,1828,13,274100000,1.05473,1.05556,1.05556,1.05473,42.07528,-47.87565,-2.4e-06,7.5e-06,10.87632,28.02316,21.92463,30.2389,0.33927,35.95067,-0.00758,28.03072,47.52522,1,2,win
86729,86729,1697526300,1.05488,1.05489,1.05466,1.05467,1324,13,198475000,1.05481,1.05509,1.05509,1.05481,40.35824,-138.36478,-7.06e-05,-6.03e-05,16.63917,29.12804,17.7099,50.98858,0.04093,42.04621,-0.02844,23.80348,23.80749,1,2,win
86746,86746,1697531400,1.05446,1.05453,1.05439,1.05452,1931,13,288975000,1.05479,1.0549,1.0549,1.05479,41.51683,-143.78488,-7.03e-05,-5.99e-05,12.61736,34.55277,22.3932,41.13107,0.23011,45.46754,-0.01707,19.82666,47.74307,1,2,loss
86777,86777,1697540700,1.05451,1.0546,1.05428,1.05429,2568,13,381775000,1.05468,1.05458,1.05458,1.05468,44.70892,-1.51529,0.0001086,0.0001138,15.20802,26.71099,21.72551,49.95414,0.45001,48.57815,-0.03603,44.18863,60.05392,1,2,loss
86806,86806,1697549400,1.05533,1.05535,1.05461,1.05494,2593,13,391050000,1.05468,1.05476,1.05476,1.05468,49.99474,-4.59627,0.0002794,0.0002854,21.41136,19.15579,39.58032,51.51179,0.47694,50.79312,-0.0019,8.12353,20.79019,1,2,loss
86826,86826,1697555400,1.05685,1.05723,1.05674,1.05712,2436,13,365550000,1.05501,1.05581,1.05581,1.05501,60.21538,40.99321,0.0005892,0.0006083,17.1953,16.28005,45.73331,77.47857,0.64684,55.57154,0.04827,20.49512,40.08837,1,2,win
86875,86875,1697570100,1.05915,1.05915,1.05853,1.05879,2653,13,394875000,1.05578,1.05734,1.05734,1.05578,59.79888,48.35655,0.0006507,0.0006874,22.16478,16.46976,47.75828,71.95299,0.57844,58.72986,0.00378,60.92107,77.98037,0,2,loss
86923,86923,1697584500,1.05743,1.05743,1.0573,1.05736,1289,13,188975000,1.05642,1.0574,1.0574,1.05642,48.01907,-26.37255,3.42e-05,4.38e-05,14.12921,27.95201,22.18116,47.95875,0.44444,46.1748,-0.03498,10.44502,25.52057,1,2,win
86932,86932,1697587200,1.05763,1.05763,1.0567,1.05736,63,19,41600000,1.05651,1.05744,1.05744,1.05651,46.20391,-156.12864,3.26e-05,3.7e-05,21.82637,26.30979,22.90948,51.2269,0.34686,54.41407,-0.01229,58.17995,80.22546,1,2,win
86954,86954,1697593800,1.05752,1.05753,1.05742,1.05743,332,19,283600000,1.05671,1.05747,1.05747,1.05671,45.54514,-107.98122,3.6e-06,6.9e-06,24.87361,21.43379,21.04363,53.21971,0.07318,54.31574,-0.00756,50.10525,76.74688,0,2,win
87007,87007,1697609700,1.05748,1.05748,1.05721,1.05728,1671,13,239900000,1.05683,1.05715,1.05715,1.05683,51.3752,2.3301,0.0001751,0.0001897,19.42024,27.80344,22.09617,50.99749,0.48249,47.49923,-0.00851,15.35547,17.81003,1,2,loss
87027,87027,1697615700,1.05768,1.05769,1.05742,1.05749,1902,13,260675000,1.05695,1.05734,1.05734,1.05695,51.08165,29.31264,0.0001059,0.0001063,19.18492,18.3265,25.57412,60.2515,0.52792,48.2745,0.00095,56.48734,70.02569,0,2,loss
87048,87048,1697622000,1.05862,1.05876,1.05831,1.05837,2273,13,340125000,1.05721,1.05793,1.05793,1.05721,53.45655,27.86624,0.000294,0.0002984,20.67391,21.71284,30.89665,57.8941,0.53081,47.20353,0.04254,25.35174,45.15305,1,2,win
87082,87082,1697632200,1.05764,1.05797,1.05764,1.05797,2579,13,387000000,1.0574,1.05792,1.05792,1.0574,49.63203,-14.91705,7.39e-05,7.99e-05,12.69718,19.69366,26.74245,56.83466,0.51495,53.14116,0.03026,34.49656,57.7634,1,2,win
87120,87120,1697643600,1.05571,1.05576,1.05529,1.05552,2796,13,417225000,1.05701,1.05655,1.05655,1.05701,39.12955,-97.56668,-6.59e-05,-4.26e-05,19.82668,36.56135,24.50907,42.98249,0.25079,39.83829,-0.0587,3.0333,28.11259,1,2,loss
87141,87141,1697649900,1.05538,1.05539,1.05411,1.05412,2908,13,1310850000,1.05669,1.05583,1.05583,1.05669,36.39072,-190.98485,-0.0002887,-0.000254,16.97994,21.45314,18.253,35.81696,-0.01763,40.31495,-0.10424,53.85621,62.38001,1,2,win
87163,87163,1697656500,1.05233,1.0526,1.05224,1.0525,2613,13,402275000,1.05601,1.05428,1.05428,1.05601,34.86202,-165.25735,-0.0005439,-0.0005418,9.27361,21.77779,28.00963,35.82557,0.30193,45.23944,-0.10535,22.36123,40.23001,1,2,loss
87187,87187,1697663700,1.05466,1.05473,1.05425,1.0543,2183,13,317950000,1.05564,1.05436,1.05436,1.05564,48.74791,-9.77919,0.0002786,0.0003152,14.18528,23.71888,30.5321,58.38887,0.44346,51.41882,-0.05404,14.56253,35.75691,1,2,win
87251,87251,1697682900,1.05377,1.05379,1.05357,1.05357,917,19,713350000,1.05469,1.0537,1.0537,1.05469,43.90158,-93.06488,2.64e-05,3.6e-05,19.43701,22.54182,16.90063,38.53554,0.22806,43.73033,-0.01329,24.9167,35.33101,1,2,loss
87258,87258,1697685000,1.05387,1.05392,1.05366,1.05366,1470,13,200550000,1.05462,1.0537,1.0537,1.05462,48.49249,41.10756,2.01e-05,2.18e-05,21.19048,17.99465,15.57146,57.66619,0.36902,59.30438,-0.01803,57.21612,52.88479,0,2,loss
87260,87260,1697685600,1.05383,1.05383,1.05322,1.05322,1682,13,254075000,1.0546,1.05369,1.05369,1.0546,35.55392,-273.08448,-1.45e-05,1.55e-05,15.9164,24.94039,15.04545,52.35603,-0.36531,55.19453,-0.0503,31.07036,50.16435,1,2,loss
87275,87275,1697690100,1.05358,1.05358,1.05334,1.05343,2401,13,346850000,1.05447,1.05369,1.05369,1.05447,42.02607,-94.31525,7.9e-06,2.84e-05,15.7849,30.29223,26.94769,47.89945,0.19264,49.37019,-0.00285,21.71015,46.22955,1,2,loss
87287,87287,1697693700,1.05348,1.05359,1.05337,1.05338,1852,13,286575000,1.05437,1.05365,1.05365,1.05437,42.21746,-91.5736,-2.9e-05,-1.54e-05,14.75802,21.37337,17.06881,42.2738,0.15661,43.7109,-0.00475,38.80086,54.44958,0,2,loss
87310,87310,1697700600,1.0534,1.05343,1.05309,1.05309,1670,13,221950000,1.05417,1.05348,1.05348,1.05417,37.90142,-143.77369,-7.65e-05,-6.99e-05,13.82504,22.55618,25.62333,48.4506,0.06425,42.96723,-0.02753,49.30579,56.25266,1,2,loss
87328,87328,1697706000,1.05324,1.0534,1.05284,1.05293,2525,13,376750000,1.05401,1.05333,1.05333,1.05401,38.00738,-145.71184,-6.44e-05,-5.35e-05,7.03697,21.9904,26.29669,41.55831,-0.0233,39.68986,-0.01519,38.37839,41.84489,0,2,loss
87347,87347,1697711700,1.05397,1.05429,1.05379,1.05399,2601,13,386175000,1.05398,1.05365,1.05365,1.05398,54.15361,37.82977,0.0002225,0.0002228,18.53326,13.42944,26.61148,64.77348,0.58741,53.09068,0.04081,20.07418,34.46001,1,2,loss
87400,87400,1697727600,1.05572,1.05583,1.05562,1.05571,2612,13,394875000,1.05423,1.05477,1.05477,1.05423,60.88583,62.87171,0.0003832,0.000391,21.57812,9.58273,56.48097,64.98659,0.63553,55.73946,0.03885,10.30111,30.89192,1,2,loss
87415,87415,1697732100,1.05716,1.05742,1.05703,1.05712,2769,13,417850000,1.05462,1.0558,1.0558,1.05462,62.15483,60.74241,0.0005797,0.0005907,14.09273,9.5281,47.55671,79.45275,0.62078,53.05463,0.04921,28.53834,52.53528,0,2,loss
87447,87447,1697741700,1.05721,1.05723,1.05669,1.05689,2780,13,413400000,1.05532,1.0568,1.0568,1.05532,45.59233,-53.97835,0.0001138,0.0001449,14.14926,33.4392,20.17593,57.56099,0.30995,43.68723,0.00662,37.16127,65.64939,1,2,loss
87455,87455,1697744100,1.05712,1.05713,1.05558,1.05674,2948,13,445225000,1.0556,1.05737,1.05737,1.0556,42.88496,-104.17315,0.0003122,0.0004498,14.92425,38.28482,21.47125,43.29761,0.24665,38.5537,-0.08698,10.95722,33.7042,1,2,loss
